0.0 -0.327885885562 0.233011416949 2.33011416949
0.1 0.524894445738 0.16273805853 1.6273805853
0.2 1.00592607771 0.120051707292 1.20051707292
0.3 2.21872941953 0.140006147657 1.40006147657
0.4 3.21314762159 0.184753085943 1.84753085943
0.5 4.0126433747 0.238151007885 2.38151007885
0.6 4.18623713223 0.303643089624 3.03643089624
0.7 5.30503022844 0.327205155846 3.27205155846
0.8 5.14934813451 0.266533293785 2.66533293785
0.9 2.26600360308 0.465628033625 4.65628033625
1.0 2.00532029593 0.677845059647 6.77845059647
# dG = 2.87206772427
