0.0 -5.29442366942 0.119823807826 1.19823807826
0.1 -5.25736957848 0.110962304635 1.10962304635
0.2 -5.6444069168 0.109673113756 1.09673113756
0.3 -6.1491749662 0.116870691463 1.16870691463
0.4 -6.24319318113 0.115633929009 1.15633929009
0.5 -6.477994617 0.118426071632 1.18426071632
0.6 -6.68595501255 0.11679444465 1.1679444465
0.7 -6.97703989049 0.124708266839 1.24708266839
0.8 -7.16917814066 0.124891281549 1.24891281549
0.9 -7.45560289951 0.129942958956 1.29942958956
1.0 -7.67693884359 0.14542973363 1.4542973363
# dG = -6.45455964593
