0.0 1.7591202143 0.222756276189 2.22756276189
0.1 2.4745911101 0.183703245951 1.83703245951
0.2 2.53560010313 0.155162218169 1.55162218169
0.3 3.03703944951 0.178210344404 1.78210344404
0.4 3.0676135801 0.213785457726 2.13785457726
0.5 3.65375096599 0.282991836518 2.82991836518
0.6 3.11705301534 0.288814100937 2.88814100937
0.7 1.88125306444 0.314162001899 3.14162001899
0.8 -0.104513498511 0.374343939089 3.74343939089
0.9 -3.181193255 0.616401475274 6.16401475274
1.0 -20.3424624009 1.10721736514 11.0721736514
# dG = 0.718952344181
