0.0 -32.1828306116 0.10590776901 1.0590776901
0.1 -32.0927659584 0.134699549675 1.34699549675
0.2 -32.9042911211 0.137635928439 1.37635928439
0.3 -33.0434790478 0.117555705883 1.17555705883
0.4 -33.4428129399 0.138824987961 1.38824987961
0.5 -33.4855967126 0.144688849585 1.44688849585
0.6 -34.6958476068 0.141827400977 1.41827400977
0.7 -33.5461776373 0.179805819888 1.79805819888
0.8 -35.1404942855 0.14024439973 1.4024439973
0.9 -35.9281636395 0.184687886161 1.84687886161
1.0 -36.5233269192 0.195559484652 1.95559484652
# dG = -33.86327077143
