0.0 -28.6231456341 0.220565506453 2.20565506453
0.1 -29.491973267 0.216719838075 2.16719838075
0.2 -29.8376259575 0.224407956184 2.24407956184
0.3 -30.8327343517 0.250226116536 2.50226116536
0.4 -32.2890444218 0.287629523 2.87629523
0.5 -33.0379499707 0.261746306393 2.61746306393
0.6 -34.0743597993 0.294367819844 2.94367819844
0.7 -36.6995190234 0.326235995453 3.26235995453
0.8 -37.6584576194 0.335743533844 3.35743533844
0.9 -39.7452882919 0.375844856203 3.75844856203
1.0 -41.9801794172 0.428353496128 4.28353496128
# dG = -33.896861522835
